screen_name,date,text
Amarinder,Sat Jan 28 12:49:21 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 12:45:01 +0000 2017,"b""""'capt\xe2\x80\x99s projection as punjab cm face shows bankruptcy of leaders in congress' AT_USER AT_USER URL "
Kejriwal,Sat Jan 28 12:45:01 +0000 2017,"b""""'capt\xe2\x80\x99s projection as punjab cm face shows bankruptcy of leaders in congress' AT_USER AT_USER URL "
Amarinder,Sat Jan 28 12:39:40 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 12:39:12 +0000 2017,b'rt AT_USER phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER 
Amarinder,Sat Jan 28 12:34:02 +0000 2017,b'rt AT_USER phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER 
Amarinder,Sat Jan 28 12:27:39 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 12:27:26 +0000 2017,b'rt AT_USER punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER htt\xe2\x80\xa6' 
Amarinder,Sat Jan 28 12:27:25 +0000 2017,b'rt AT_USER phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER 
Amarinder,Sat Jan 28 12:27:04 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Kejriwal,Sat Jan 28 12:27:04 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Badal,Sat Jan 28 12:26:56 +0000 2017,b'rt AT_USER phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Badal,Sat Jan 28 12:26:26 +0000 2017,b'rt AT_USER phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 12:26:21 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Kejriwal,Sat Jan 28 12:26:21 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Amarinder,Sat Jan 28 12:26:09 +0000 2017,b'rt AT_USER phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER 
Amarinder,Sat Jan 28 12:25:17 +0000 2017,b'phillaur rally: AT_USER announces opening up of ambedkar university in jalandhar with AT_USER as cm AT_USER AT_USER 
Amarinder,Sat Jan 28 12:24:55 +0000 2017,b'punjab: congress vice president rahul gandhi addressing a rally in phillaur. AT_USER AT_USER AT_USER URL 
Amarinder,Sat Jan 28 12:23:41 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Kejriwal,Sat Jan 28 12:23:41 +0000 2017,b'rt AT_USER phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER 
Badal,Sat Jan 28 12:23:25 +0000 2017,b'rt AT_USER phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 12:23:04 +0000 2017,b'phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 12:23:04 +0000 2017,b'phillaur rally: as cm AT_USER wont be a dictator like AT_USER and AT_USER sayd AT_USER AT_USER AT_USER 
Badal,Sat Jan 28 12:22:08 +0000 2017,b'phillau rally: AT_USER says AT_USER seeking votes in punjab for the most corrupt AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 11:35:53 +0000 2017,b'rt AT_USER punjabelections2017: rahulgandhi names AT_USER as congresscmcandidate AT_USER AT_USER kaurtoons \n\nhttps\xe2\x80\xa6' 
Kejriwal,Sat Jan 28 10:56:29 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa8\x9a\xe0\xa9\xb1\xe0\xa8\x95 \xe0\xa8\xa4\xe0\xa9\x87 \xe0\xa8\xab\xe0\xa9\xb1\xe0\xa8\x9f\xe0\xa9\x87 \xf0\x9f\x91\x8d\xf0\x9f\x91\x8c\xe2\x9c\x8a\xf0\x9f\x91\x8a\xe2\x9c\x8c\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f' 
Kejriwal,Sat Jan 28 10:42:55 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER shame on him..to disrespect the holy turban...the pride of punjabis...' 
Amarinder,Sat Jan 28 08:59:28 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER wait till the result u will c the 90 year old again' 
Kejriwal,Sat Jan 28 08:11:04 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Sat Jan 28 08:02:28 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Sat Jan 28 07:50:00 +0000 2017,b'capt\xe2\x80\x99s projection as punjab cm face shows bankruptcy of leaders in cong | AT_USER | AT_USER | URL 
Badal,Sat Jan 28 07:37:35 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x9a\xe0\xa5\x87\xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x9c \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x94\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa5\xa4\n\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xa0\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbe\n\xe0\xa4\xa1\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\x8f\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe' 
Kejriwal,Sat Jan 28 07:37:35 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x9a\xe0\xa5\x87\xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x9c \xe0\xa4\xa4\xe0\xa5\x8b \xe0\xa4\xb5\xe0\xa4\xa4\xe0\xa5\x94\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa5\xa4\n\xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xa0\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbe\n\xe0\xa4\xa1\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa4\x8f\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe' 
Kejriwal,Sat Jan 28 07:31:47 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 07:30:01 +0000 2017,b'aap a marriage procession without \xe2\x80\x98dulha\xe2\x80\x99: sidhu || AT_USER || AT_USER || AT_USER || AT_USER || URL 
Amarinder,Sat Jan 28 06:43:49 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER useful hain ghar lah jana \xf0\x9f\x98\x8a\xf0\x9f\x98\x8a' 
Kejriwal,Sat Jan 28 06:14:49 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER is congress who supported kejriwal first at delhi. the mouse they fed is fat.' 
Kejriwal,Sat Jan 28 06:03:02 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER dictatorship is seen in urs decisions who announced capt. narinder as cm in advance.' 
Kejriwal,Sat Jan 28 06:01:25 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \n\xe0\xa4\x9d\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x82_da_sweg \xf0\x9f\x98\x8e' 
Badal,Sat Jan 28 05:56:47 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER b ready for controversy i think as of nw no news channel has sighted that....' 
Badal,Sat Jan 28 05:21:03 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER just retire him already.' 
Amarinder,Sat Jan 28 05:02:18 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Sat Jan 28 04:56:07 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\xaa\xe0\xa4\x9f\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xac\xe0\xa5\x81\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x93 \xe0\xa4\xb5\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\x97\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87\xe0\xa4\x9c\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87' 
Kejriwal,Sat Jan 28 04:55:47 +0000 2017,b'\xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xa6\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\x97\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xb8\xe0\xa5\x88\xe0\xa4\x95\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\xae\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa5\xa4 AT_USER AT_USER AT_USER AT_USER URL 
Badal,Sat Jan 28 04:50:01 +0000 2017,b'no pm\xe2\x80\x99s photo in sad-bjp posters in muslim-dominated malerkotla || AT_USER || AT_USER AT_USER || URL 
Kejriwal,Sat Jan 28 03:54:30 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Sat Jan 28 03:51:56 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER @ \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb8\xe2\x80\xa6' 
Kejriwal,Sat Jan 28 03:51:50 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 03:47:37 +0000 2017,b'AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 03:44:27 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xa4\xe0\xa4\xbf \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xbe' 
Kejriwal,Sat Jan 28 03:25:21 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Sat Jan 28 03:16:16 +0000 2017,b'rt AT_USER punjabelections2017: rahulgandhi names AT_USER as congresscmcandidate AT_USER AT_USER kaurtoons \n\nhttps\xe2\x80\xa6' 
Kejriwal,Sat Jan 28 02:50:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER whats the need for aap to go to such ppl?' 
Kejriwal,Sat Jan 28 02:39:52 +0000 2017,b'AT_USER AT_USER AT_USER will it come under new direction of sc on religion &amp; cast.then why deputy not cm.' 
Kejriwal,Sat Jan 28 02:36:57 +0000 2017,b'AT_USER AT_USER AT_USER love uAT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 02:34:20 +0000 2017,"b""""AT_USER AT_USER AT_USER ... why not dalit cm it should be a better proposition!!any how a k doesn't believe in rule of land."""""" "
Kejriwal,Sat Jan 28 02:32:04 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 02:24:43 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Sat Jan 28 02:13:33 +0000 2017,b'cc AT_USER AT_USER zero\n\nAT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 02:13:33 +0000 2017,b'cc AT_USER AT_USER zero\n\nAT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 02:05:21 +0000 2017,b'rt AT_USER we have all seen assets of elected representatives grow exponentially after coming to power.\n\nthis is new..\n\nhonestpoli\xe2\x80\xa6' 
Kejriwal,Sat Jan 28 02:00:02 +0000 2017,b'sikh priest who denied \xe2\x80\x98siropa\xe2\x80\x99 to punjab cm joins aap AT_USER URL 
Kejriwal,Sat Jan 28 01:51:21 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER chha gye guru' 
Kejriwal,Sat Jan 28 01:50:49 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Sat Jan 28 00:59:32 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER joker # 1' 
Kejriwal,Sat Jan 28 00:59:17 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER bewda' 
Amarinder,Fri Jan 27 19:00:18 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 18:38:11 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 17:32:40 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER so what? What the hell is this' 
Kejriwal,Fri Jan 27 15:57:44 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 15:11:13 +0000 2017,b'\xe0\xa4\x9c\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\x82 AT_USER \xe0\xa4\xac\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xa3 \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa5\x87... \xe0\xa4\xa0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe \xf0\x9f\x91\x8d URL AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 15:11:13 +0000 2017,b'\xe0\xa4\x9c\xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\x82 AT_USER \xe0\xa4\xac\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xa3 \xe0\xa4\xb2\xe0\xa4\x97\xe0\xa5\x87... \xe0\xa4\xa0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa4\xbe \xf0\x9f\x91\x8d URL AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 14:43:21 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Fri Jan 27 14:36:55 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER sanjay singh will be the new sgpc chief once we win in punjab' 
Kejriwal,Fri Jan 27 14:30:16 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER our paid volunteers are doing tremendous job' 
Kejriwal,Fri Jan 27 14:21:51 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Fri Jan 27 14:19:33 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER maan saab. U r murderers.jabra fan ho gaya tuhada' 
Kejriwal,Fri Jan 27 14:07:24 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER a pity. such a deep division in religion ???' 
Kejriwal,Fri Jan 27 14:04:50 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 13:42:40 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER \xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbf\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7\xe0\xa5\x82 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa5\x82 \xe0\xa4\xaa\xe0\xa4\xbf\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9b\xe0\xa5\x87 \xe0\xa4\x9b\xe0\xa4\xa3\xe0\xa4\x95\xe0\xa4\xa3\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa3 \xe0\xa4\xb2\xe0\xa4\x88 \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x86\xe0\xa4\x8f \xe0\xa4\xb9\xe0\xa5\x8b?' 
Kejriwal,Fri Jan 27 13:37:54 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER keepgoing' 
Amarinder,Fri Jan 27 13:23:48 +0000 2017,b'rt AT_USER punjabelections2017: rahulgandhi names AT_USER as congresscmcandidate AT_USER AT_USER kaurtoons \n\nhttps\xe2\x80\xa6' 
Amarinder,Fri Jan 27 13:22:43 +0000 2017,b'rt AT_USER punjabelections2017: rahulgandhi names AT_USER as congresscmcandidate AT_USER AT_USER kaurtoons \n\nhttps\xe2\x80\xa6' 
Amarinder,Fri Jan 27 13:21:21 +0000 2017,b'rt AT_USER punjabelections2017: rahulgandhi names AT_USER as congresscmcandidate AT_USER AT_USER kaurtoons \n\nhttps\xe2\x80\xa6' 
Amarinder,Fri Jan 27 13:09:18 +0000 2017,b'punjabelections2017: rahulgandhi names AT_USER as congresscmcandidate AT_USER AT_USER kaurtoons\xe2\x80\xa6 URL 
Kejriwal,Fri Jan 27 13:04:22 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 13:00:05 +0000 2017,b'sikh priest who denied \xe2\x80\x98siropa\xe2\x80\x99 to punjab cm joins aap \nAT_USER AT_USER URL 
Amarinder,Fri Jan 27 12:30:03 +0000 2017,b'rahul gandhi declares AT_USER as cong\xe2\x80\x99s cm face for punjab || AT_USER AT_USER URL 
Badal,Fri Jan 27 11:05:39 +0000 2017,b'\xe0\xa8\xaa\xe0\xa9\xb0\xe0\xa8\x9c\xe0\xa8\xbe\xe0\xa8\xac_rahul_\xe0\xa4\xa6\xe0\xa5\x87_\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xb2 strong action was required against drug mafias &amp; corruption that time AT_USER was sleeping\xe2\x80\xa6 URL 
Badal,Fri Jan 27 11:04:01 +0000 2017,b'sad likely to take strong action against its mp sher singh ghubaya for his \xe2\x80\x98anti-party\xe2\x80\x99 activity | AT_USER 
Amarinder,Fri Jan 27 10:24:25 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 09:10:57 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER great' 
Amarinder,Fri Jan 27 09:10:15 +0000 2017,b'rt AT_USER AT_USER arrives in payal to overwhelming welcome by enthusiastic crowd waving congress flags AT_USER AT_USER 
Amarinder,Fri Jan 27 09:00:35 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 08:52:53 +0000 2017,b'rahul gandhi declares AT_USER as cong\xe2\x80\x99s cm face for punjab | AT_USER AT_USER URL 
Amarinder,Fri Jan 27 08:51:34 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 08:33:27 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Fri Jan 27 08:28:23 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 08:25:14 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Fri Jan 27 08:23:43 +0000 2017,b'rahul gandhi announces AT_USER as punjab cm candidate at a rally in majithia | AT_USER | AT_USER 
Amarinder,Fri Jan 27 08:22:58 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:58:39 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:56:25 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:54:16 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:45:19 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:43:53 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:39:50 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:34:16 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 07:32:11 +0000 2017,b'rt AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Kejriwal,Fri Jan 27 07:29:45 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER URL 
Amarinder,Fri Jan 27 07:26:01 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Kejriwal,Fri Jan 27 07:17:19 +0000 2017,b'AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:15:47 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
Amarinder,Fri Jan 27 07:15:22 +0000 2017,b'rt AT_USER AT_USER with ashakumari receives rahulgandhi AT_USER at amritsar airport AT_USER AT_USER AT_USER AT_USER 
